fulwgt,education_num,sex,capital_gain,capital_loss,target,education_numCat,hour_per_weekCat,Occupa_cat,ageCat,Marital Status_cat,Race_cat,WorfClass_cat,native_country_cat
44216,9,0,0,0,0,1,1,0,0,0,0,1,1
114537,13,1,0,0,0,2,1,1,1,1,1,2,1
274830,9,0,0,0,0,1,0,0,0,0,1,1,1
321763,9,1,0,0,0,1,1,1,0,0,1,1,1
213226,13,1,0,0,1,2,2,0,1,0,1,1,1
167787,9,0,0,0,0,1,1,0,0,0,1,1,1
352712,11,1,0,0,0,1,3,0,2,1,1,3,1
213412,7,1,0,0,0,1,1,0,0,1,1,1,1
202483,9,0,0,0,0,1,0,0,2,1,1,1,1
146244,16,0,0,0,0,2,1,1,2,0,1,2,1
450544,13,1,0,0,1,2,1,1,2,1,1,3,1
81243,13,1,0,1876,0,2,1,0,1,0,1,1,1
195258,9,1,0,0,1,1,1,0,1,1,1,1,1
57929,9,1,0,0,0,1,0,0,1,0,1,1,1
953588,9,0,0,0,1,1,1,1,1,1,1,1,1
99064,11,1,5013,0,0,1,1,0,1,1,1,1,1
194788,14,0,4787,0,1,2,3,1,1,0,1,2,1
155293,13,1,0,0,1,2,3,0,1,1,1,3,1
204082,10,0,0,0,0,1,3,1,2,0,1,1,1
216283,13,0,0,0,1,2,3,1,1,1,1,2,1
355856,13,1,0,0,1,2,1,0,1,1,0,1,0
297380,9,0,0,0,0,1,1,0,0,0,0,1,1
425622,9,1,0,0,0,1,3,0,1,1,1,1,1
145628,6,1,0,0,0,0,1,0,2,1,1,3,1
115549,10,1,0,0,0,1,3,0,0,0,1,1,1
142444,13,0,0,0,0,2,3,1,1,0,1,3,1
134026,7,1,0,0,0,1,1,0,1,0,1,1,1
177366,9,0,0,0,0,1,0,0,1,0,1,1,1
38245,10,1,0,0,0,1,3,0,1,1,1,1,1
215944,3,1,0,0,0,0,0,0,2,1,1,3,1
115784,11,1,0,0,0,1,3,0,1,1,1,1,1
170165,9,0,0,0,0,1,3,0,1,0,1,1,1
355320,13,1,15024,0,1,2,1,1,1,1,1,1,1
116163,9,0,0,0,0,1,1,1,1,0,1,1,1
405644,2,1,0,0,0,0,2,0,1,1,1,1,0
223433,11,1,0,0,1,1,3,0,1,1,1,2,1
41624,6,1,0,0,0,0,2,0,1,1,1,1,0
151089,13,1,0,1902,1,2,3,1,1,1,1,1,1
285747,14,1,0,1977,1,2,3,1,1,1,1,2,1
108542,10,1,0,0,0,1,1,0,0,1,1,2,1
212318,9,1,0,0,0,1,3,0,0,0,1,3,1
173090,9,0,0,0,0,1,0,0,2,0,1,1,1
26781,9,1,0,0,0,1,1,0,1,1,0,1,1
31782,6,1,0,0,1,0,3,0,2,1,1,1,1
189241,7,1,0,0,0,1,1,0,0,1,1,1,1
164229,9,1,2597,0,0,1,1,0,0,0,1,1,1
240467,9,0,0,0,0,1,1,0,1,1,0,1,1
263614,12,1,0,0,1,2,3,0,0,1,1,1,1
74500,13,1,0,0,1,2,1,0,0,1,1,1,1
263502,9,1,0,0,0,1,1,0,1,0,1,2,1
47707,9,0,0,0,0,1,1,0,1,0,0,2,1
231638,10,0,0,0,0,1,1,0,0,0,1,1,1
111128,9,1,0,0,0,1,1,0,1,0,1,1,1
152307,10,1,0,0,1,1,1,0,1,1,1,1,1
184466,7,1,0,0,0,1,3,0,1,1,1,1,1
216411,11,0,0,0,0,1,1,1,1,0,1,1,0
324173,11,0,0,0,0,1,3,1,1,0,1,3,1
300681,9,1,7298,0,1,1,0,0,1,1,0,2,1
598995,13,0,0,0,0,2,3,1,1,0,0,2,1
140711,13,1,0,0,1,2,1,1,2,1,1,2,1
262241,9,0,0,0,0,1,1,0,1,1,1,2,1
308136,9,1,0,0,0,1,1,0,0,0,1,1,1
148590,6,0,0,0,0,0,1,0,1,0,0,1,1
195635,9,1,0,2051,0,1,1,0,1,1,1,1,1
228406,9,0,0,0,0,1,1,0,0,0,0,1,1
136398,16,1,0,0,1,2,3,1,1,1,0,1,0
175070,15,1,0,0,1,2,3,1,1,1,1,3,1
34007,13,1,0,0,1,2,2,0,1,1,1,3,1
121195,9,1,0,0,0,1,3,0,1,0,0,1,1
216853,11,1,0,0,0,1,0,0,0,1,1,2,1
81280,13,1,0,0,1,2,2,0,1,1,1,1,0
212936,10,1,0,0,0,1,0,0,0,0,1,1,1
220430,13,1,0,0,1,2,2,0,1,1,0,2,1
73514,13,0,0,0,0,2,3,1,0,0,0,2,1
307371,10,1,0,0,0,1,0,0,0,0,1,1,1
380614,13,0,0,0,1,2,0,0,1,1,1,2,0
119992,10,1,0,0,0,1,1,1,1,1,1,1,1
192002,14,1,7298,0,1,2,3,1,1,1,1,1,0
327518,11,1,0,0,0,1,3,0,0,1,1,1,1
220323,10,1,0,0,0,1,1,1,0,1,0,1,1
421633,10,0,0,0,0,1,0,0,1,0,0,1,1
154210,9,1,2829,0,0,1,3,0,1,1,0,1,0
35034,13,1,0,0,0,2,0,1,1,1,1,3,1
270218,13,0,0,0,0,2,1,0,0,0,0,2,1
254933,7,1,0,0,0,1,1,0,0,1,1,1,1
61751,9,0,0,0,0,1,0,0,1,1,1,1,1
137876,10,1,0,0,0,1,0,0,0,0,1,1,1
336007,13,1,0,2246,1,2,1,1,2,1,1,1,1
222539,10,1,0,0,1,1,1,0,0,1,1,1,1
233856,9,1,0,0,0,1,3,0,0,0,0,1,1
198616,8,1,594,0,0,1,0,0,0,0,1,1,1
202027,13,1,7298,0,1,2,0,0,1,1,1,1,1
203182,10,0,0,0,0,1,3,0,0,0,1,1,1
221317,10,1,0,0,0,1,1,0,0,1,1,1,0
186934,10,1,0,0,0,1,3,0,1,1,1,1,1
179580,9,0,0,0,0,1,1,0,1,1,1,2,1
26803,10,1,0,0,1,1,2,0,1,1,1,1,1
344624,9,1,0,1902,1,1,3,0,1,1,1,1,1
59969,9,0,0,0,0,1,0,0,1,1,1,2,1
162930,13,1,0,0,0,2,3,1,1,1,1,1,0
192654,13,1,0,0,0,2,2,0,1,0,1,3,1
117681,9,1,0,0,0,1,0,0,2,0,1,1,1
179285,13,1,0,0,0,2,0,0,2,1,1,3,1
217161,9,0,0,0,0,1,0,0,1,0,0,1,1
116517,13,0,0,0,0,2,0,0,2,0,1,3,1
170336,9,0,0,0,0,1,0,0,1,1,0,1,1
256529,9,0,0,0,0,1,2,0,1,0,1,2,1
227886,13,1,0,0,0,2,1,0,0,1,1,2,1
141706,10,0,0,0,0,1,1,0,0,0,1,1,1
361888,10,1,0,0,0,1,1,0,1,0,1,1,1
185407,9,1,7688,0,1,1,1,0,1,1,1,1,1
176101,9,1,0,0,1,1,2,0,1,1,1,3,1
216730,7,1,0,0,0,1,0,0,0,0,1,1,1
609789,7,1,0,0,0,1,3,0,0,1,1,1,0
136017,6,1,0,0,0,0,3,0,0,0,1,1,1
58880,13,0,7688,0,1,2,0,1,1,1,1,1,1
285787,12,1,0,0,1,2,1,0,1,1,1,1,1
173243,10,1,5178,0,1,1,1,0,1,1,1,1,1
160916,12,0,0,0,0,2,3,0,1,1,1,1,1
227397,13,0,0,0,1,2,1,0,1,1,1,1,1
111066,13,1,0,0,1,2,3,0,1,1,1,3,1
189924,10,0,0,0,0,1,1,0,0,0,1,1,1
31740,4,1,0,0,0,0,1,0,1,1,1,1,1
120837,9,1,0,2042,0,1,3,0,1,1,1,3,1
172304,10,1,0,0,1,1,3,0,1,1,1,1,1
86492,11,1,0,0,1,1,0,0,1,1,1,1,1
206667,14,0,0,0,1,2,1,1,2,1,1,1,1
153546,13,0,0,0,0,2,1,1,0,0,1,3,1
115932,9,1,99999,0,1,1,3,0,0,0,1,3,1
151626,9,0,0,0,0,1,1,1,0,0,0,2,1
37302,7,1,0,0,0,1,3,1,0,1,1,3,1
109001,9,1,0,0,0,1,1,0,0,0,1,1,1
195488,9,0,0,0,0,1,3,0,1,0,1,1,1
216116,14,0,0,0,0,2,1,1,1,0,0,2,1
118497,9,1,0,0,0,1,3,0,0,1,1,1,1
101233,11,0,0,0,0,1,0,0,1,1,1,3,1
349703,12,1,0,0,0,2,1,0,1,1,0,1,1
226883,9,1,0,0,0,1,1,0,1,1,1,1,0
214635,9,1,0,0,0,1,1,0,0,0,1,1,1
169672,7,1,0,0,0,1,2,0,1,1,1,1,1
71458,10,1,0,0,0,1,3,1,1,1,1,1,1
142621,13,0,4101,0,0,2,1,1,0,0,1,2,1
125279,9,1,0,0,0,1,1,0,1,1,1,1,1
197303,13,0,0,0,0,2,1,1,0,0,1,1,1
148995,13,1,4787,0,1,2,3,1,1,0,1,2,1
69251,10,1,0,0,0,1,1,0,1,1,0,1,0
160123,9,0,0,0,0,1,1,0,1,0,1,1,1
323229,13,1,0,0,0,2,1,0,0,0,1,1,1
138626,11,1,2174,0,0,1,3,1,1,0,1,1,1
102359,13,1,0,0,0,2,1,1,1,0,1,1,1
151888,9,1,4650,0,0,1,3,0,0,0,1,1,0
404661,10,1,0,0,0,1,1,1,1,0,0,1,1
185325,9,1,0,0,1,1,1,0,1,1,1,3,1
230268,10,1,0,0,0,1,1,0,1,1,1,3,1
38819,13,1,0,0,1,2,3,0,1,1,1,3,1
380614,12,0,0,0,1,2,0,1,1,1,1,1,1
319637,9,0,0,0,0,1,1,0,1,0,1,1,1
149040,8,0,0,0,0,1,1,0,2,0,1,1,1
320984,13,1,0,0,1,2,3,0,1,1,1,1,1
81965,11,0,0,0,0,1,1,0,1,0,1,1,1
182302,9,1,0,0,0,1,1,0,1,1,1,2,1
53434,11,1,0,0,1,1,3,1,0,1,1,1,1
216214,7,1,0,0,0,1,1,0,1,1,1,1,1
24127,11,1,0,0,1,1,3,0,2,1,1,3,1
115066,9,1,0,0,0,1,1,0,1,1,1,2,1
120277,9,0,0,0,0,1,0,0,0,0,1,1,1
134286,10,1,0,0,0,1,0,0,2,0,1,3,1
26716,6,1,0,0,0,0,3,0,1,0,1,1,1
117746,13,1,0,0,1,2,3,0,2,1,1,1,1
206199,9,1,0,0,0,1,1,0,0,0,0,1,1
89922,11,1,15024,0,1,1,1,1,2,1,1,3,1
69867,13,1,0,0,1,2,3,1,2,1,1,1,1
109020,13,1,0,0,0,2,1,1,1,0,0,1,1
130302,9,1,0,0,0,1,1,0,0,1,1,1,1
156728,13,1,0,0,0,2,3,0,1,1,1,1,1
424719,13,0,0,0,0,2,1,1,1,0,1,1,1
217647,10,0,0,0,0,1,1,1,1,0,0,2,1
33087,11,1,0,0,0,1,1,0,0,0,1,1,1
241895,9,1,0,0,0,1,1,0,1,1,1,2,1
38455,6,1,0,0,0,0,1,0,0,0,1,1,1
81054,10,0,0,0,0,1,0,1,1,0,1,2,1
163215,8,0,0,0,0,1,1,0,1,0,1,1,1
156728,9,1,0,0,0,1,1,0,1,1,1,1,1
127930,9,1,0,0,0,1,3,0,1,1,1,3,1
227310,10,0,0,0,0,1,1,0,1,0,0,2,1
96844,10,0,0,0,0,1,0,0,0,0,1,1,1
245199,10,1,0,0,0,1,1,0,0,0,1,1,1
46385,9,1,0,0,0,1,1,0,1,1,1,1,1
186385,16,1,0,0,0,2,0,1,2,0,1,1,1
252714,11,1,0,0,0,1,1,0,1,1,1,1,1
154897,9,0,0,0,0,1,0,0,2,0,1,1,1
320744,13,1,0,0,1,2,1,1,1,1,1,1,1
138852,14,1,15024,0,1,2,3,1,1,1,1,1,1
102092,9,1,0,0,0,1,1,0,1,1,1,1,1
278151,9,1,0,0,0,1,1,0,1,1,1,1,1
338290,10,1,0,0,0,1,1,1,1,1,1,1,1
34378,10,1,0,0,0,1,0,0,1,1,1,1,1
91959,13,1,0,0,1,2,3,1,1,1,1,1,1
265881,9,0,0,0,0,1,1,0,1,0,1,1,1
276009,9,1,0,0,0,1,0,0,2,1,0,1,0
193898,9,1,0,0,0,1,3,0,0,0,1,1,1
139364,13,1,0,0,1,2,3,0,1,1,1,1,1
306473,12,1,0,0,0,2,1,0,1,1,1,2,1
37232,10,1,0,0,0,1,2,0,1,0,1,1,1
56424,8,1,0,0,0,1,0,0,0,0,0,2,1
165235,13,0,0,0,0,2,0,0,1,0,0,1,0
153326,13,1,0,0,1,2,1,1,1,1,1,1,1
106976,9,0,0,0,0,1,1,0,1,0,1,1,1
109015,10,0,0,0,0,1,3,0,2,0,1,1,1
154100,14,0,27828,0,1,2,3,0,2,0,1,1,1
183739,9,0,0,2002,0,1,1,0,1,1,1,1,1
367695,12,1,0,0,1,2,1,0,2,1,1,1,1
156015,11,1,0,0,0,1,1,0,1,1,1,2,1
185132,13,0,0,0,0,2,3,1,1,0,1,1,1
188274,10,1,0,0,0,1,0,1,0,0,1,3,1
50512,13,0,2202,0,0,2,3,1,0,0,1,2,1
147719,14,1,0,0,0,2,0,1,0,0,0,2,0
414525,8,1,0,0,0,1,3,0,1,0,0,1,1
289148,9,0,0,0,0,1,1,0,1,1,1,1,1
176069,13,0,0,0,0,2,3,1,1,0,1,1,1
199713,13,1,0,0,0,2,0,1,1,1,1,2,1
297884,9,1,4064,0,0,1,3,0,1,1,1,1,1
204829,9,1,0,0,0,1,3,0,1,0,1,1,1
32950,13,1,0,0,0,2,0,1,0,0,1,2,1
233511,13,1,0,0,0,2,3,0,1,0,1,1,1
210781,10,0,0,0,0,1,0,0,0,0,1,1,1
190762,3,1,0,0,0,0,1,0,1,1,1,1,0
83315,9,1,0,0,0,1,1,0,0,0,1,1,1
343872,10,1,0,0,0,1,0,0,1,1,0,3,0
185385,9,1,0,0,1,1,2,0,1,1,1,1,1
80324,10,1,0,1977,1,1,2,1,1,1,1,1,1
357933,10,0,0,0,0,1,0,0,0,0,1,1,1
211293,10,0,0,0,0,1,0,0,0,0,0,1,1
199265,10,1,0,0,0,1,3,1,1,1,1,3,1
202872,10,0,0,0,0,1,0,0,1,0,1,1,1
195075,10,0,0,0,0,1,1,0,0,0,1,1,1
317378,13,0,10520,0,1,2,1,1,1,0,1,1,1
187802,10,1,0,0,0,1,3,0,1,0,1,1,1
97212,12,0,0,0,0,2,1,0,0,1,1,1,1
47902,9,1,0,0,0,1,1,1,1,1,1,1,1
76767,15,0,0,0,1,2,1,1,1,1,1,2,1
172297,14,1,0,1902,1,2,1,0,1,1,1,1,1
274475,5,0,0,0,0,0,1,0,2,0,1,1,1
105244,10,1,0,0,0,1,3,0,0,0,1,1,1
165695,9,1,0,0,0,1,1,0,1,0,1,2,1
253801,9,1,0,0,0,1,1,0,0,0,1,1,1
305597,9,1,0,0,0,1,1,0,1,0,1,1,1
352448,13,1,0,0,0,2,3,0,2,1,1,3,1
242768,13,1,0,0,0,2,1,1,0,0,1,1,1
201080,10,1,0,0,0,1,3,0,1,0,1,3,1
159032,4,1,0,0,0,0,1,0,0,0,1,2,1
149568,5,1,0,0,0,0,1,0,0,0,0,1,1
155775,9,1,0,0,0,1,1,0,0,1,1,2,1
120074,9,1,0,0,0,1,1,0,1,0,1,1,1
257588,9,0,0,0,0,1,1,0,1,0,1,2,1
177907,10,1,0,0,0,1,2,0,1,1,1,1,1
309311,9,1,0,0,0,1,1,0,1,1,1,1,1
138975,9,1,0,0,0,1,3,0,1,1,1,3,1
187778,9,1,0,0,0,1,0,0,1,1,1,3,1
35865,10,0,0,0,0,1,0,0,0,0,1,1,1
234373,14,0,0,1485,0,2,1,1,1,1,1,1,1
144688,9,0,0,0,0,1,3,0,1,1,0,1,1
248094,9,1,0,0,0,1,1,0,1,0,1,1,1
248094,9,1,0,0,0,1,1,0,1,1,1,1,1
213821,14,1,0,0,1,2,1,1,1,0,1,1,1
55849,10,1,0,0,0,1,1,0,1,0,1,2,1
121712,13,1,0,0,0,2,1,0,0,0,1,1,1
164552,13,1,0,1876,0,2,1,1,0,0,1,2,1
223127,5,1,0,0,0,0,1,0,1,1,1,1,1
190514,4,1,0,0,0,0,2,0,1,1,1,1,1
203797,10,1,0,0,0,1,1,1,0,1,0,1,1
378460,13,1,10520,0,1,2,3,0,0,0,1,1,1
105908,9,1,0,0,0,1,1,0,0,1,1,1,1
232356,9,1,0,1672,0,1,3,0,1,1,1,1,1
210526,9,1,0,0,0,1,1,0,0,0,1,1,1
193530,7,0,0,0,0,1,2,0,2,0,1,1,1
43535,10,0,0,0,0,1,1,0,0,0,1,1,1
183013,9,1,0,0,0,1,1,0,1,1,1,1,1
113364,12,1,0,0,0,2,0,0,1,1,1,1,1
197380,12,1,0,0,0,2,1,1,0,0,1,1,1
298635,14,1,0,0,1,2,1,1,0,1,0,1,0
213385,10,1,0,0,0,1,0,0,0,0,1,1,1
31007,6,0,0,0,0,0,0,0,0,0,1,1,1
35917,10,1,0,0,0,1,3,0,0,0,1,1,1
99385,9,0,0,0,0,1,1,0,1,0,1,1,0
48358,9,1,7688,0,1,1,1,0,1,1,1,1,1
241885,9,1,0,0,0,1,3,0,1,0,1,1,1
24344,12,0,0,0,0,2,1,0,1,0,1,1,1
149686,5,0,0,0,0,0,1,0,2,0,1,1,1
154432,13,1,0,0,0,2,0,0,0,0,1,2,1
331875,8,1,0,0,0,1,1,0,0,0,1,1,0
259585,10,1,0,0,0,1,0,0,0,0,1,1,1
104748,10,1,0,0,0,1,3,1,1,1,1,1,1
144949,9,1,0,0,0,1,1,0,1,1,1,2,1
199512,13,1,0,0,1,2,1,1,1,1,1,2,1
302438,9,1,0,0,0,1,1,0,0,0,1,1,1
115784,10,1,0,0,0,1,1,0,1,1,1,2,1
96509,10,1,0,0,1,1,1,1,1,1,0,1,1
226733,9,1,0,0,1,1,1,0,2,1,1,1,1
244945,13,1,0,0,0,2,3,1,1,1,1,3,1
243768,3,1,0,0,0,0,0,0,2,0,1,1,1
186934,13,1,0,0,1,2,3,0,1,1,1,1,1
89813,9,0,0,0,0,1,1,0,0,0,1,1,1
129432,13,1,15024,0,1,2,1,1,1,1,1,3,1
184702,9,1,0,0,0,1,1,0,1,1,1,3,1
275291,10,1,0,0,0,1,0,0,0,0,1,1,1
258298,10,1,0,0,0,1,0,0,0,0,1,1,1
139743,9,0,0,0,0,1,0,0,1,0,1,1,1
102476,13,1,10520,0,1,2,2,1,0,0,1,1,1
103840,9,0,0,0,0,1,3,0,0,0,1,1,1
274579,9,1,0,0,0,1,3,0,0,1,1,1,1
156842,10,1,0,0,0,1,1,0,2,0,0,2,1
101020,8,1,0,0,0,1,1,0,1,1,1,1,1
68729,13,1,0,0,1,2,1,1,1,1,0,2,1
141326,9,1,0,0,1,1,1,0,1,1,1,1,1
168723,9,1,0,0,0,1,1,0,1,1,1,3,1
347166,13,1,13550,0,1,2,3,1,0,0,1,1,1
213722,9,1,0,0,1,1,3,0,1,1,1,2,1
196797,9,0,0,0,0,1,1,0,1,0,0,1,1
207246,10,0,0,0,0,1,2,1,1,0,1,3,1
199934,10,1,0,0,1,1,1,0,1,1,0,2,1
272185,11,1,0,0,0,1,0,0,0,0,1,1,1
266281,7,0,6849,0,0,1,1,0,1,0,0,1,1
96779,3,1,0,0,0,0,1,0,2,1,1,1,1
188352,14,1,0,0,0,2,3,1,1,0,0,1,1
359131,9,0,0,0,0,1,3,0,1,0,1,1,1
198824,13,0,0,0,0,2,1,1,1,0,1,1,1
68393,13,0,0,0,0,2,1,0,0,0,1,2,1
115613,9,1,0,0,1,1,3,0,1,1,1,1,1
45363,12,1,0,0,0,2,3,1,1,1,1,1,1
121590,10,1,4787,0,1,1,1,1,1,0,0,1,1
292379,13,1,0,0,0,2,1,1,2,1,1,2,1
482732,9,1,0,0,0,1,0,0,0,0,1,1,1
198663,9,1,0,0,0,1,1,0,0,0,1,1,1
230329,9,1,0,0,0,1,0,0,1,1,1,1,1
29887,9,1,0,0,0,1,3,1,1,0,1,1,1
194259,9,0,0,0,0,1,1,0,1,0,1,1,0
126368,10,0,0,0,1,1,3,0,1,0,1,1,1
108446,10,1,0,0,0,1,1,0,1,1,1,1,1
220696,9,1,0,0,0,1,1,0,1,0,1,1,1
32008,13,0,0,0,0,2,2,0,0,0,1,1,1
185846,9,1,0,0,1,1,3,0,1,1,1,1,1
127016,4,0,0,0,0,0,1,0,2,0,1,1,1
102308,13,1,0,2415,1,2,1,0,1,1,1,3,1
157894,10,1,0,0,0,1,1,0,0,0,0,1,1
345405,9,1,2885,0,0,1,1,0,0,1,1,1,1
94156,15,1,0,1977,1,2,3,1,2,1,1,3,1
145409,13,1,15024,0,1,2,1,1,1,1,1,1,1
190968,10,1,2407,0,0,1,1,0,0,1,1,1,1
212803,13,0,0,0,0,2,0,1,0,0,1,2,1
168660,9,1,0,0,0,1,3,1,1,1,1,1,1
234481,6,1,0,0,0,0,1,0,2,1,1,1,1
131461,5,0,0,0,0,0,0,0,1,1,0,1,0
408773,10,1,0,0,1,1,1,0,1,1,1,1,1
126117,9,1,0,0,0,1,1,0,1,0,1,3,1
155489,10,1,0,0,1,1,3,0,1,1,1,1,1
296749,10,1,0,0,0,1,3,0,1,0,1,1,1
185832,13,1,0,0,1,2,3,0,1,1,1,2,1
43235,13,1,0,0,1,2,3,1,2,1,1,1,1
213152,10,1,0,0,0,1,1,0,0,0,1,1,1
334267,10,1,0,0,1,1,1,1,0,1,1,2,1
64631,9,1,15024,0,1,1,3,1,1,1,1,1,1
193882,11,1,0,1340,0,1,1,0,1,0,1,2,1
71800,4,0,0,0,0,0,3,0,2,0,1,1,1
170092,14,0,0,0,0,2,3,1,1,0,1,2,1
198223,10,1,0,0,0,1,1,1,1,1,1,1,1
359796,10,1,0,0,0,1,1,0,1,0,0,1,1
110556,9,0,0,0,0,1,1,1,1,0,0,1,1
196858,14,1,0,0,1,2,0,1,1,1,1,1,1
224784,12,0,0,0,0,2,2,1,2,1,1,3,1
271544,9,1,0,1977,1,1,1,0,1,1,0,2,1
221172,9,1,0,0,0,1,0,0,1,0,1,1,1
256916,9,1,0,0,0,1,3,1,1,1,1,1,1
157332,10,0,0,0,0,1,1,1,0,0,1,1,1
192894,9,1,0,0,1,1,3,0,1,1,0,2,1
240183,9,0,0,0,0,1,0,0,0,0,1,1,1
204338,6,1,0,0,0,0,1,0,0,1,1,1,0
122166,10,0,0,0,0,1,1,0,0,0,1,1,0
397877,13,1,0,0,1,2,1,0,1,1,1,2,1
115066,10,0,0,2547,1,1,1,0,1,0,1,1,1
170174,9,1,7298,0,1,1,3,0,1,1,1,3,1
171015,10,0,0,0,0,1,0,0,2,0,1,1,1
91262,10,1,0,0,0,1,1,0,1,1,0,1,0
127678,11,1,0,0,1,1,3,0,1,1,1,2,1
263338,9,1,0,0,0,1,0,0,0,0,1,1,1
129508,9,0,0,0,0,1,0,0,0,0,1,1,1
192107,13,1,0,0,0,2,1,0,1,1,1,1,1
93930,9,1,0,0,0,1,1,1,1,1,1,3,1
207537,9,0,0,0,0,1,1,0,0,0,0,2,1
138542,10,1,0,0,0,1,0,0,0,1,1,1,1
116207,9,1,0,0,1,1,2,1,0,1,1,3,1
198244,9,0,0,0,0,1,1,0,0,0,1,1,1
90614,12,1,0,2042,0,2,0,0,1,1,1,1,1
211160,8,1,0,0,0,1,1,0,0,1,1,1,1
194630,9,1,3781,0,0,1,3,0,0,1,1,1,1
161478,13,0,0,0,0,2,1,1,0,0,0,1,1
144071,9,1,0,0,1,1,1,0,2,1,1,1,1
167005,10,1,4386,0,0,1,3,0,1,1,1,1,1
342121,10,1,0,0,0,1,1,0,1,1,1,1,1
71676,10,0,0,1944,0,1,0,0,2,0,1,3,1
124692,14,1,0,0,1,2,1,1,1,1,1,1,1
147236,9,1,0,0,1,1,1,0,1,1,1,1,1
145175,10,1,0,0,0,1,1,0,1,1,1,1,1
259323,10,1,0,0,0,1,1,0,1,1,1,1,1
154978,9,1,0,0,0,1,1,0,0,1,1,1,0
127768,10,1,0,0,0,1,1,0,0,0,1,1,1
98588,9,1,0,0,0,1,1,0,1,1,1,1,1
192894,9,1,0,0,1,1,1,0,1,1,1,1,1
194848,10,1,0,0,0,1,1,0,0,0,1,1,1
34446,9,0,0,0,0,1,0,0,0,0,1,1,1
177265,9,0,0,0,0,1,3,0,0,0,1,2,1
142977,10,1,0,0,0,1,2,0,0,0,1,1,1
241350,9,1,0,0,1,1,3,0,1,1,1,1,1
154882,15,1,0,0,0,2,0,0,0,0,1,1,1
60562,5,0,0,0,0,0,0,0,0,0,1,1,1
142566,9,1,0,0,0,1,1,0,0,0,1,1,1
176162,13,1,0,0,0,2,1,0,0,0,1,1,1
186303,10,1,15024,0,1,1,3,1,1,1,1,1,0
237671,10,0,0,0,1,1,1,0,1,1,1,1,1
68624,9,1,0,0,0,1,3,1,2,1,1,1,1
229504,9,1,0,0,0,1,3,0,0,1,1,1,1
340591,6,1,3942,0,0,0,1,0,2,1,1,1,1
262208,10,0,0,0,0,1,0,0,0,0,0,1,0
236008,11,0,0,0,0,1,1,1,0,0,1,1,1
214284,13,0,0,0,0,2,0,1,1,0,0,2,0
169496,13,1,0,0,1,2,3,1,1,1,1,1,1
195179,10,1,0,0,0,1,0,0,0,0,1,1,1
469697,10,1,0,0,0,1,1,0,0,1,1,1,1
214415,10,0,0,0,0,1,1,1,1,0,0,1,1
452283,9,0,0,0,0,1,1,0,1,0,1,1,1
244172,9,1,0,0,0,1,1,0,1,1,1,1,1
231972,7,0,0,0,0,1,0,0,0,0,1,1,1
412296,9,1,0,0,1,1,0,0,1,1,1,1,0
30497,11,1,0,0,0,1,1,0,1,1,1,1,1
189216,9,1,0,0,0,1,2,0,1,0,1,3,1
268292,9,1,0,0,0,1,3,0,1,1,1,1,1
69306,10,0,0,0,0,1,1,0,1,0,1,1,1
111224,13,1,0,0,0,2,1,0,2,0,0,2,1
309348,10,0,0,0,0,1,0,0,0,0,1,2,1
210781,10,0,0,0,0,1,0,0,0,0,1,1,1
286750,7,1,0,0,0,1,1,0,1,0,0,1,1
321274,13,1,0,0,0,2,3,0,1,1,1,3,1
192936,9,0,0,0,0,1,1,0,0,0,1,1,1
72743,9,0,0,0,0,1,3,0,1,1,1,1,1
187861,9,0,0,0,0,1,3,0,1,0,1,1,1
179579,9,1,0,0,0,1,1,0,1,1,1,1,1
663394,9,1,0,0,0,1,1,0,0,1,0,1,1
302422,10,1,0,0,0,1,1,0,0,0,1,1,1
37353,14,1,0,0,1,2,1,1,1,1,1,2,1
109609,10,1,0,0,0,1,0,0,0,0,1,3,1
184402,9,1,0,0,0,1,0,0,1,0,1,1,1
224640,10,0,0,0,0,1,1,0,0,0,1,1,1
405526,9,1,0,0,0,1,1,0,0,0,1,1,1
36385,14,1,0,2258,0,2,3,1,1,0,1,1,1
147884,9,0,0,0,0,1,1,0,0,0,1,1,1
164231,7,1,0,0,0,1,0,1,0,0,1,1,1
383306,13,1,0,0,0,2,1,0,0,0,1,1,1
417668,9,1,0,0,0,1,1,0,0,0,1,1,1
161007,9,1,0,0,0,1,1,0,0,0,1,1,1
99823,10,1,0,0,0,1,0,0,2,1,1,2,1
37379,13,0,0,0,0,2,3,0,0,0,1,1,1
148645,9,0,0,0,0,1,1,0,0,0,1,1,1
180477,14,1,0,0,1,2,3,1,1,0,1,1,1
123147,10,0,4865,0,0,1,1,0,0,0,1,1,1
111415,13,1,0,0,1,2,3,1,0,1,1,1,1
107327,11,0,0,0,0,1,1,1,1,0,1,2,1
146565,12,0,4865,0,0,2,0,0,1,0,1,2,1
267556,9,1,4064,0,0,1,1,0,1,1,1,1,1
284871,13,1,0,1887,1,2,1,1,1,1,1,1,1
194690,5,1,0,0,0,0,3,0,0,0,1,1,0
145983,10,0,0,0,0,1,1,0,1,1,1,2,1
163998,9,1,99999,0,1,1,3,0,1,1,1,1,1
128478,9,1,0,0,0,1,2,0,1,1,1,1,1
250647,10,1,0,0,0,1,0,0,0,0,1,1,0
226949,9,0,0,0,0,1,1,0,2,0,1,1,1
157901,7,1,0,0,0,1,1,0,1,1,0,1,1
33863,9,1,0,0,1,1,3,0,1,1,1,3,1
